timestamp,totalResources,freeResources,busyResources,jobsInQueue,pendingJobs
1731218796,128,0,128,99,99
1731218797,128,0,128,100,100
1731218799,128,0,128,99,99
1731218799,128,0,128,100,100
1731218802,128,0,128,99,99
1731218803,128,0,128,100,100
1731218809,128,0,128,99,99
1731218810,128,0,128,98,98
1731218810,128,0,128,99,99
1731218810,128,0,128,100,100
1731218828,128,0,128,99,99
1731218828,128,0,128,100,100
1731218829,128,0,128,99,99
1731218829,128,0,128,98,98
1731218829,128,0,128,97,97
1731218829,128,0,128,96,96
1731218829,128,0,128,95,95
1731218829,128,0,128,94,94
1731218829,128,0,128,95,95
1731218829,128,0,128,96,96
1731218829,128,0,128,97,97
1731218829,128,0,128,98,98
1731218829,128,0,128,99,99
1731218829,128,0,128,100,100
1731218855,128,0,128,99,99
1731218855,128,0,128,98,98
1731218855,128,0,128,97,97
1731218855,128,0,128,96,96
1731218855,128,0,128,97,97
1731218856,128,0,128,98,98
1731218856,128,0,128,99,99
1731218856,128,0,128,100,100
1731218859,128,0,128,99,99
1731218859,128,0,128,98,98
1731218859,128,0,128,99,99
1731218859,128,0,128,100,100
1731218865,128,0,128,99,99
1731218865,128,0,128,98,98
1731218865,128,0,128,97,97
1731218865,128,0,128,96,96
1731218865,128,0,128,97,97
1731218865,128,0,128,98,98
1731218865,128,0,128,99,99
1731218865,128,0,128,100,100
1731218868,128,0,128,99,99
1731218869,128,0,128,100,100
1731218869,128,0,128,99,99
1731218870,128,0,128,100,100
1731218870,128,0,128,99,99
1731218870,128,0,128,98,98
1731218870,128,0,128,97,97
1731218870,128,0,128,96,96
1731218871,128,0,128,97,97
1731218871,128,0,128,98,98
1731218871,128,0,128,99,99
1731218871,128,0,128,100,100
1731218874,128,0,128,99,99
1731218874,128,0,128,100,100
1731218896,128,0,128,99,99
1731218896,128,0,128,98,98
1731218896,128,0,128,97,97
1731218896,128,0,128,96,96
1731218896,128,0,128,95,95
1731218896,128,0,128,96,96
1731218896,128,0,128,97,97
1731218896,128,0,128,98,98
1731218896,128,0,128,99,99
1731218896,128,0,128,100,100
1731218897,128,0,128,99,99
1731218897,128,0,128,98,98
1731218897,128,0,128,97,97
1731218897,128,0,128,98,98
1731218897,128,0,128,99,99
1731218897,128,0,128,100,100
1731218917,128,0,128,99,99
1731218917,128,0,128,98,98
1731218917,128,0,128,97,97
1731218917,128,0,128,96,96
1731218917,128,0,128,97,97
1731218917,128,0,128,98,98
1731218917,128,0,128,99,99
1731218917,128,0,128,100,100
1731218924,128,0,128,99,99
1731218924,128,0,128,100,100
1731218929,128,0,128,99,99
1731218929,128,0,128,98,98
1731218929,128,0,128,97,97
1731218929,128,0,128,98,98
1731218930,128,0,128,99,99
1731218930,128,0,128,100,100
1731218942,128,0,128,99,99
1731218942,128,0,128,98,98
1731218942,128,0,128,97,97
1731218942,128,0,128,98,98
1731218942,128,0,128,99,99
1731218942,128,0,128,100,100
1731218947,128,0,128,99,99
1731218947,128,0,128,98,98
1731218947,128,0,128,97,97
1731218947,128,0,128,96,96
1731218947,128,0,128,97,97
1731218947,128,0,128,98,98
1731218947,128,0,128,99,99
1731218947,128,0,128,100,100
1731218957,128,0,128,99,99
1731218957,128,0,128,98,98
1731218957,128,0,128,97,97
1731218957,128,0,128,96,96
1731218957,128,0,128,95,95
1731218957,128,0,128,96,96
1731218957,128,0,128,97,97
1731218957,128,0,128,98,98
1731218957,128,0,128,99,99
1731218957,128,0,128,100,100
1731218967,128,0,128,99,99
1731218967,128,0,128,100,100
1731218993,128,0,128,99,99
1731218994,128,0,128,98,98
1731218994,128,0,128,97,97
1731218994,128,0,128,96,96
1731218995,128,0,128,95,95
1731218995,128,0,128,96,96
1731218995,128,0,128,97,97
1731218995,128,0,128,98,98
1731218995,128,0,128,97,97
1731218995,128,0,128,98,98
1731218995,128,0,128,99,99
1731218995,128,0,128,100,100
1731218996,128,0,128,99,99
1731218996,128,0,128,100,100
1731218998,128,0,128,99,99
1731218998,128,0,128,98,98
1731218999,128,0,128,97,97
1731218999,128,0,128,96,96
1731218999,128,0,128,97,97
1731218999,128,0,128,98,98
1731218999,128,0,128,99,99
1731218999,128,0,128,100,100
1731219004,128,0,128,99,99
1731219004,128,0,128,98,98
1731219004,128,0,128,97,97
1731219004,128,0,128,96,96
1731219004,128,0,128,97,97
1731219004,128,0,128,98,98
1731219004,128,0,128,99,99
1731219004,128,0,128,100,100
1731219013,128,0,128,99,99
1731219013,128,0,128,98,98
1731219013,128,0,128,97,97
1731219013,128,0,128,98,98
1731219013,128,0,128,99,99
1731219013,128,0,128,100,100
1731219018,128,0,128,99,99
1731219018,128,0,128,98,98
1731219018,128,0,128,97,97
1731219018,128,0,128,96,96
1731219018,128,0,128,95,95
1731219018,128,0,128,94,94
1731219018,128,0,128,93,93
1731219018,128,0,128,94,94
1731219018,128,0,128,95,95
1731219018,128,0,128,96,96
1731219018,128,0,128,97,97
1731219019,128,0,128,98,98
1731219019,128,0,128,99,99
1731219019,128,0,128,100,100
1731219020,128,0,128,99,99
1731219020,128,0,128,100,100
1731219040,128,0,128,99,99
1731219040,128,0,128,100,100
1731219043,128,0,128,99,99
1731219043,128,0,128,98,98
1731219043,128,0,128,97,97
1731219043,128,0,128,96,96
1731219043,128,0,128,95,95
1731219043,128,0,128,96,96
1731219043,128,0,128,97,97
1731219043,128,0,128,98,98
1731219043,128,0,128,99,99
1731219043,128,0,128,100,100
1731219044,128,0,128,99,99
1731219044,128,0,128,100,100
1731219044,128,0,128,99,99
1731219045,128,0,128,100,100
1731219066,128,0,128,99,99
1731219066,128,0,128,100,100
1731219073,128,0,128,99,99
1731219073,128,0,128,98,98
1731219073,128,0,128,97,97
1731219073,128,0,128,96,96
1731219073,128,0,128,95,95
1731219073,128,0,128,94,94
1731219073,128,0,128,95,95
1731219073,128,0,128,96,96
1731219073,128,0,128,97,97
1731219073,128,0,128,98,98
1731219073,128,0,128,99,99
1731219073,128,0,128,100,100
1731219074,128,0,128,99,99
1731219074,128,0,128,98,98
1731219074,128,0,128,97,97
1731219075,128,0,128,98,98
1731219075,128,0,128,99,99
1731219075,128,0,128,100,100
1731219077,128,0,128,99,99
1731219078,128,0,128,100,100
1731219081,128,0,128,99,99
1731219081,128,0,128,98,98
1731219081,128,0,128,99,99
1731219081,128,0,128,100,100
1731219084,128,0,128,99,99
1731219084,128,0,128,98,98
1731219084,128,0,128,99,99
1731219084,128,0,128,100,100
1731219084,128,0,128,99,99
1731219085,128,0,128,100,100
1731219121,128,0,128,99,99
1731219121,128,0,128,98,98
1731219121,128,0,128,97,97
1731219122,128,0,128,98,98
1731219122,128,0,128,99,99
1731219122,128,0,128,100,100
1731219124,128,0,128,99,99
1731219124,128,0,128,98,98
1731219124,128,0,128,97,97
1731219124,128,0,128,96,96
1731219124,128,0,128,95,95
1731219125,128,0,128,96,96
1731219125,128,0,128,97,97
1731219125,128,0,128,98,98
1731219125,128,0,128,99,99
1731219125,128,0,128,100,100
1731219136,128,0,128,99,99
1731219137,128,0,128,100,100
1731219140,128,0,128,99,99
1731219140,128,0,128,100,100
1731219146,128,0,128,99,99
1731219147,128,0,128,100,100
1731219148,128,0,128,99,99
1731219148,128,0,128,98,98
1731219148,128,0,128,99,99
1731219148,128,0,128,100,100
1731219151,128,0,128,99,99
1731219151,128,0,128,98,98
1731219151,128,0,128,99,99
1731219151,128,0,128,100,100
1731219153,128,0,128,99,99
1731219153,128,0,128,98,98
1731219153,128,0,128,97,97
1731219153,128,0,128,96,96
1731219153,128,0,128,95,95
1731219153,128,0,128,94,94
1731219153,128,0,128,93,93
1731219153,128,0,128,94,94
1731219153,128,0,128,95,95
1731219153,128,0,128,96,96
1731219153,128,0,128,97,97
1731219153,128,0,128,98,98
1731219153,128,0,128,99,99
1731219153,128,0,128,100,100
1731219153,128,0,128,99,99
1731219153,128,0,128,98,98
1731219153,128,0,128,99,99
1731219153,128,0,128,100,100
1731219173,128,0,128,99,99
1731219174,128,0,128,100,100
1731219177,128,0,128,99,99
1731219177,128,0,128,98,98
1731219177,128,0,128,97,97
1731219177,128,0,128,98,98
1731219177,128,0,128,99,99
1731219178,128,0,128,100,100
1731219184,128,0,128,99,99
1731219184,128,0,128,98,98
1731219184,128,0,128,99,99
1731219184,128,0,128,100,100
1731219184,128,0,128,99,99
1731219185,128,0,128,100,100
1731219188,128,0,128,99,99
1731219189,128,0,128,100,100
1731219199,128,0,128,99,99
1731219199,128,0,128,98,98
1731219199,128,0,128,97,97
1731219199,128,0,128,98,98
1731219199,128,0,128,99,99
1731219199,128,0,128,100,100
1731219202,128,0,128,99,99
1731219202,128,0,128,100,100
1731219203,128,0,128,99,99
1731219203,128,0,128,98,98
1731219203,128,0,128,97,97
1731219203,128,0,128,96,96
1731219203,128,0,128,95,95
1731219203,128,0,128,96,96
1731219203,128,0,128,97,97
1731219203,128,0,128,98,98
1731219203,128,0,128,99,99
1731219203,128,0,128,100,100
1731219228,128,0,128,99,99
1731219228,128,0,128,98,98
1731219228,128,0,128,97,97
1731219228,128,0,128,96,96
1731219228,128,0,128,95,95
1731219228,128,0,128,94,94
1731219228,128,0,128,95,95
1731219228,128,0,128,96,96
1731219229,128,0,128,97,97
1731219229,128,0,128,98,98
1731219229,128,0,128,99,99
1731219229,128,0,128,100,100
1731219229,128,0,128,99,99
1731219229,128,0,128,100,100
1731219238,128,0,128,99,99
1731219238,128,0,128,100,100
1731219244,128,0,128,99,99
1731219244,128,0,128,100,100
1731219245,128,0,128,99,99
1731219245,128,0,128,100,100
1731219248,128,0,128,99,99
1731219248,128,0,128,100,100
1731219259,128,0,128,99,99
1731219259,128,0,128,98,98
1731219259,128,0,128,97,97
1731219259,128,0,128,96,96
1731219259,128,0,128,97,97
1731219259,128,0,128,98,98
1731219259,128,0,128,99,99
1731219259,128,0,128,100,100
1731219260,128,0,128,99,99
1731219260,128,0,128,100,100
1731219264,128,0,128,99,99
1731219264,128,0,128,98,98
1731219264,128,0,128,97,97
1731219264,128,0,128,96,96
1731219264,128,0,128,95,95
1731219264,128,0,128,94,94
1731219264,128,0,128,95,95
1731219264,128,0,128,96,96
1731219264,128,0,128,97,97
1731219264,128,0,128,96,96
1731219264,128,0,128,95,95
1731219264,128,0,128,96,96
1731219264,128,0,128,97,97
1731219264,128,0,128,98,98
1731219264,128,0,128,99,99
1731219265,128,0,128,100,100
1731219289,128,0,128,99,99
1731219289,128,0,128,98,98
1731219289,128,0,128,97,97
1731219289,128,0,128,96,96
1731219289,128,0,128,95,95
1731219289,128,0,128,96,96
1731219289,128,0,128,97,97
1731219289,128,0,128,98,98
1731219289,128,0,128,99,99
1731219289,128,0,128,100,100
1731219290,128,0,128,99,99
1731219290,128,0,128,98,98
1731219290,128,0,128,99,99
1731219291,128,0,128,100,100
1731219293,128,0,128,99,99
1731219293,128,0,128,100,100
1731219293,128,0,128,99,99
1731219294,128,0,128,100,100
1731219294,128,0,128,99,99
1731219294,128,0,128,98,98
1731219294,128,0,128,99,99
1731219294,128,0,128,100,100
1731219296,128,0,128,99,99
1731219296,128,0,128,100,100
1731219297,128,0,128,99,99
1731219298,128,0,128,98,98
1731219298,128,0,128,99,99
1731219298,128,0,128,100,100
1731219299,128,0,128,99,99
1731219299,128,0,128,100,100
1731219312,128,0,128,99,99
1731219312,128,0,128,100,100
1731219324,128,0,128,99,99
1731219325,128,0,128,98,98
1731219325,128,0,128,97,97
1731219325,128,0,128,96,96
1731219325,128,0,128,95,95
1731219325,128,0,128,96,96
1731219325,128,0,128,97,97
1731219325,128,0,128,98,98
1731219325,128,0,128,99,99
1731219325,128,0,128,100,100
1731219327,128,0,128,99,99
1731219328,128,0,128,100,100
1731219329,128,0,128,99,99
1731219329,128,0,128,100,100
1731219343,128,0,128,99,99
1731219343,128,0,128,98,98
1731219344,128,0,128,99,99
1731219344,128,0,128,100,100
1731219344,128,0,128,99,99
1731219344,128,0,128,98,98
1731219345,128,0,128,97,97
1731219345,128,0,128,96,96
1731219345,128,0,128,95,95
1731219345,128,0,128,94,94
1731219345,128,0,128,95,95
1731219345,128,0,128,96,96
1731219345,128,0,128,97,97
1731219345,128,0,128,98,98
1731219345,128,0,128,99,99
1731219345,128,0,128,100,100
1731219363,128,0,128,99,99
1731219363,128,0,128,100,100
1731219363,128,0,128,99,99
1731219363,128,0,128,98,98
1731219364,128,0,128,99,99
1731219364,128,0,128,100,100
1731219364,128,0,128,99,99
1731219364,128,0,128,98,98
1731219364,128,0,128,97,97
1731219364,128,0,128,98,98
1731219364,128,0,128,99,99
1731219364,128,0,128,100,100
1731219367,128,0,128,99,99
1731219367,128,0,128,98,98
1731219367,128,0,128,99,99
1731219367,128,0,128,100,100
1731219393,128,0,128,99,99
1731219393,128,0,128,100,100
1731219393,128,0,128,99,99
1731219393,128,0,128,98,98
1731219393,128,0,128,97,97
1731219393,128,0,128,96,96
1731219393,128,0,128,95,95
1731219393,128,0,128,94,94
1731219394,128,0,128,95,95
1731219394,128,0,128,96,96
1731219394,128,0,128,97,97
1731219394,128,0,128,98,98
1731219394,128,0,128,99,99
1731219394,128,0,128,100,100
1731219394,128,0,128,99,99
1731219394,128,0,128,98,98
1731219395,128,0,128,99,99
1731219395,128,0,128,100,100
1731219423,128,0,128,99,99
1731219423,128,0,128,98,98
1731219423,128,0,128,97,97
1731219424,128,0,128,98,98
1731219424,128,0,128,99,99
1731219424,128,0,128,100,100
1731219425,128,0,128,99,99
1731219425,128,0,128,98,98
1731219425,128,0,128,97,97
1731219425,128,0,128,96,96
1731219425,128,0,128,95,95
1731219425,128,0,128,96,96
1731219425,128,0,128,97,97
1731219425,128,0,128,98,98
1731219425,128,0,128,99,99
1731219425,128,0,128,100,100
1731219429,128,0,128,99,99
1731219430,128,0,128,100,100
1731219439,128,0,128,99,99
1731219439,128,0,128,98,98
1731219440,128,0,128,99,99
1731219440,128,0,128,100,100
1731219441,128,0,128,99,99
1731219441,128,0,128,100,100
1731219444,128,0,128,99,99
1731219445,128,0,128,100,100
1731219447,128,0,128,99,99
1731219447,128,0,128,100,100
1731219470,128,0,128,99,99
1731219470,128,0,128,98,98
1731219470,128,0,128,99,99
1731219470,128,0,128,100,100
1731219470,128,0,128,99,99
1731219471,128,0,128,98,98
1731219471,128,0,128,97,97
1731219471,128,0,128,96,96
1731219471,128,0,128,95,95
1731219471,128,0,128,94,94
1731219471,128,0,128,95,95
1731219471,128,0,128,96,96
1731219471,128,0,128,95,95
1731219471,128,0,128,94,94
1731219471,128,0,128,93,93
1731219471,128,0,128,92,92
1731219471,128,0,128,91,91
1731219471,128,0,128,90,90
1731219471,128,0,128,91,91
1731219471,128,0,128,92,92
1731219471,128,0,128,93,93
1731219471,128,0,128,94,94
1731219471,128,0,128,95,95
1731219471,128,0,128,96,96
1731219471,128,0,128,97,97
1731219471,128,0,128,98,98
1731219471,128,0,128,99,99
1731219471,128,0,128,100,100
1731219472,128,0,128,99,99
1731219472,128,0,128,98,98
1731219472,128,0,128,99,99
1731219472,128,0,128,100,100
1731219473,128,0,128,99,99
1731219473,128,0,128,100,100
1731219476,128,0,128,99,99
1731219476,128,0,128,100,100
1731219491,128,0,128,99,99
1731219491,128,0,128,98,98
1731219491,128,0,128,99,99
1731219491,128,0,128,100,100
1731219491,128,0,128,99,99
1731219491,128,0,128,98,98
1731219491,128,0,128,97,97
1731219491,128,0,128,98,98
1731219492,128,0,128,99,99
1731219492,128,0,128,100,100
1731219494,128,0,128,99,99
1731219494,128,0,128,98,98
1731219494,128,0,128,99,99
1731219495,128,0,128,100,100
1731219496,128,0,128,99,99
1731219496,128,0,128,100,100
1731219505,128,0,128,99,99
1731219505,128,0,128,98,98
1731219505,128,0,128,97,97
1731219505,128,0,128,96,96
1731219505,128,0,128,95,95
1731219505,128,0,128,96,96
1731219506,128,0,128,97,97
1731219506,128,0,128,98,98
1731219506,128,0,128,99,99
1731219506,128,0,128,100,100
1731219514,128,0,128,99,99
1731219514,128,0,128,100,100
1731219536,128,0,128,99,99
1731219537,128,0,128,98,98
1731219537,128,0,128,97,97
1731219537,128,0,128,98,98
1731219538,128,0,128,99,99
1731219538,128,0,128,100,100
1731219539,128,0,128,99,99
1731219539,128,0,128,100,100
1731219541,128,0,128,99,99
1731219541,128,0,128,100,100
1731219542,128,0,128,99,99
1731219542,128,0,128,98,98
1731219542,128,0,128,99,99
1731219542,128,0,128,100,100
1731219543,128,0,128,99,99
1731219543,128,0,128,100,100
1731219564,128,0,128,99,99
1731219564,128,0,128,98,98
1731219564,128,0,128,97,97
1731219564,128,0,128,98,98
1731219564,128,0,128,99,99
1731219564,128,0,128,100,100
1731219570,128,0,128,99,99
1731219570,128,0,128,98,98
1731219570,128,0,128,97,97
1731219570,128,0,128,96,96
1731219570,128,0,128,95,95
1731219570,128,0,128,96,96
1731219570,128,0,128,97,97
1731219570,128,0,128,98,98
1731219570,128,0,128,99,99
1731219571,128,0,128,100,100
1731219572,128,0,128,99,99
1731219573,128,0,128,100,100
1731219576,128,0,128,99,99
1731219576,128,0,128,98,98
1731219577,128,0,128,97,97
1731219577,128,0,128,96,96
1731219577,128,0,128,95,95
1731219577,128,0,128,96,96
1731219577,128,0,128,97,97
1731219577,128,0,128,98,98
1731219577,128,0,128,99,99
1731219577,128,0,128,100,100
1731219578,128,0,128,99,99
1731219578,128,0,128,98,98
1731219578,128,0,128,99,99
1731219578,128,0,128,100,100
1731219580,128,0,128,99,99
1731219580,128,0,128,98,98
1731219580,128,0,128,99,99
1731219580,128,0,128,100,100
1731219604,128,0,128,99,99
1731219604,128,0,128,98,98
1731219604,128,0,128,97,97
1731219604,128,0,128,96,96
1731219605,128,0,128,97,97
1731219605,128,0,128,96,96
1731219605,128,0,128,95,95
1731219605,128,0,128,94,94
1731219605,128,0,128,95,95
1731219605,128,0,128,96,96
1731219605,128,0,128,97,97
1731219605,128,0,128,98,98
1731219605,128,0,128,99,99
1731219605,128,0,128,100,100
1731219606,128,0,128,99,99
1731219607,128,0,128,100,100
1731219623,128,0,128,99,99
1731219623,128,0,128,98,98
1731219623,128,0,128,97,97
1731219623,128,0,128,98,98
1731219623,128,0,128,99,99
1731219624,128,0,128,100,100
1731219627,128,0,128,99,99
1731219627,128,0,128,100,100
1731219628,128,0,128,99,99
1731219629,128,0,128,98,98
1731219629,128,0,128,99,99
1731219629,128,0,128,100,100
1731219630,128,0,128,99,99
1731219630,128,0,128,100,100
1731219633,128,0,128,99,99
1731219633,128,0,128,98,98
1731219633,128,0,128,97,97
1731219633,128,0,128,98,98
1731219633,128,0,128,99,99
1731219633,128,0,128,100,100
1731219633,128,0,128,99,99
1731219633,128,0,128,98,98
1731219633,128,0,128,97,97
1731219634,128,0,128,98,98
1731219634,128,0,128,99,99
1731219634,128,0,128,100,100
1731219636,128,0,128,99,99
1731219636,128,0,128,100,100
1731219647,128,0,128,99,99
1731219648,128,0,128,100,100
1731219658,128,0,128,99,99
1731219658,128,0,128,100,100
1731219673,128,0,128,99,99
1731219673,128,0,128,98,98
1731219673,128,0,128,97,97
1731219673,128,0,128,96,96
1731219673,128,0,128,95,95
1731219673,128,0,128,96,96
1731219673,128,0,128,97,97
1731219674,128,0,128,98,98
1731219674,128,0,128,99,99
1731219674,128,0,128,100,100
1731219674,128,0,128,99,99
1731219674,128,0,128,98,98
1731219675,128,0,128,99,99
1731219675,128,0,128,100,100
1731219683,128,0,128,99,99
1731219683,128,0,128,98,98
1731219683,128,0,128,99,99
1731219683,128,0,128,100,100
1731219685,128,0,128,99,99
1731219685,128,0,128,98,98
1731219685,128,0,128,97,97
1731219685,128,0,128,98,98
1731219686,128,0,128,99,99
1731219686,128,0,128,100,100
1731219688,128,0,128,99,99
1731219688,128,0,128,98,98
1731219688,128,0,128,97,97
1731219688,128,0,128,98,98
1731219689,128,0,128,99,99
1731219689,128,0,128,100,100
1731219693,128,0,128,99,99
1731219693,128,0,128,98,98
1731219693,128,0,128,99,99
1731219693,128,0,128,100,100
1731219696,128,0,128,99,99
1731219696,128,0,128,100,100
1731219697,128,0,128,99,99
1731219697,128,0,128,98,98
1731219697,128,0,128,97,97
1731219697,128,0,128,98,98
1731219698,128,0,128,99,99
1731219698,128,0,128,100,100
1731219700,128,0,128,99,99
1731219700,128,0,128,100,100
1731219704,128,0,128,99,99
1731219704,128,0,128,100,100
1731219735,128,0,128,99,99
1731219735,128,0,128,98,98
1731219735,128,0,128,97,97
1731219735,128,0,128,98,98
1731219735,128,0,128,99,99
1731219736,128,0,128,100,100
1731219736,128,0,128,99,99
1731219736,128,0,128,98,98
1731219737,128,0,128,99,99
1731219737,128,0,128,100,100
1731219741,128,0,128,99,99
1731219742,128,0,128,98,98
1731219742,128,0,128,97,97
1731219742,128,0,128,96,96
1731219742,128,0,128,97,97
1731219742,128,0,128,98,98
1731219742,128,0,128,99,99
1731219742,128,0,128,100,100
1731219752,128,0,128,99,99
1731219753,128,0,128,98,98
1731219753,128,0,128,97,97
1731219753,128,0,128,96,96
1731219753,128,0,128,95,95
1731219753,128,0,128,94,94
1731219753,128,0,128,95,95
1731219753,128,0,128,96,96
1731219753,128,0,128,97,97
1731219753,128,0,128,98,98
1731219753,128,0,128,99,99
1731219753,128,0,128,100,100
1731219753,128,0,128,99,99
1731219753,128,0,128,98,98
1731219753,128,0,128,99,99
1731219754,128,0,128,100,100
1731219756,128,0,128,99,99
1731219756,128,0,128,98,98
1731219756,128,0,128,97,97
1731219756,128,0,128,96,96
1731219756,128,0,128,95,95
1731219757,128,0,128,96,96
1731219757,128,0,128,97,97
1731219757,128,0,128,98,98
1731219757,128,0,128,99,99
1731219757,128,0,128,100,100
1731219761,128,0,128,99,99
1731219761,128,0,128,98,98
1731219761,128,0,128,97,97
1731219761,128,0,128,98,98
1731219761,128,0,128,99,99
1731219761,128,0,128,100,100
1731219763,128,0,128,99,99
1731219763,128,0,128,100,100
1731219794,128,0,128,99,99
1731219794,128,0,128,98,98
1731219794,128,0,128,99,99
1731219794,128,0,128,100,100
1731219795,128,0,128,99,99
1731219795,128,0,128,98,98
1731219795,128,0,128,97,97
1731219795,128,0,128,98,98
1731219795,128,0,128,99,99
1731219795,128,0,128,100,100
1731219797,128,0,128,99,99
1731219797,128,0,128,98,98
1731219797,128,0,128,97,97
1731219797,128,0,128,98,98
1731219797,128,0,128,99,99
1731219797,128,0,128,100,100
1731219801,128,0,128,99,99
1731219801,128,0,128,98,98
1731219801,128,0,128,99,99
1731219801,128,0,128,100,100
1731219802,128,0,128,99,99
1731219802,128,0,128,98,98
1731219802,128,0,128,97,97
1731219803,128,0,128,98,98
1731219803,128,0,128,99,99
1731219803,128,0,128,100,100
1731219804,128,0,128,99,99
1731219805,128,0,128,100,100
1731219807,128,0,128,99,99
1731219808,128,0,128,100,100
1731219828,128,0,128,99,99
1731219828,128,0,128,100,100
1731219828,128,0,128,99,99
1731219828,128,0,128,98,98
1731219828,128,0,128,97,97
1731219828,128,0,128,96,96
1731219829,128,0,128,95,95
1731219829,128,0,128,94,94
1731219829,128,0,128,93,93
1731219829,128,0,128,94,94
1731219829,128,0,128,95,95
1731219829,128,0,128,96,96
1731219829,128,0,128,97,97
1731219829,128,0,128,98,98
1731219829,128,0,128,99,99
1731219829,128,0,128,100,100
1731219833,128,0,128,99,99
1731219833,128,0,128,100,100
1731219834,128,0,128,99,99
1731219834,128,0,128,100,100
1731219838,128,0,128,99,99
1731219838,128,0,128,100,100
1731219839,128,0,128,99,99
1731219839,128,0,128,98,98
1731219839,128,0,128,97,97
1731219839,128,0,128,96,96
1731219839,128,0,128,97,97
1731219839,128,0,128,98,98
1731219839,128,0,128,99,99
1731219839,128,0,128,100,100
1731219843,128,0,128,99,99
1731219843,128,0,128,100,100
1731219863,128,0,128,99,99
1731219863,128,0,128,100,100
1731219863,128,0,128,99,99
1731219863,128,0,128,98,98
1731219864,128,0,128,99,99
1731219864,128,0,128,100,100
1731219864,128,0,128,99,99
1731219865,128,0,128,100,100
1731219865,128,0,128,99,99
1731219865,128,0,128,98,98
1731219865,128,0,128,97,97
1731219865,128,0,128,96,96
1731219865,128,0,128,97,97
1731219865,128,0,128,98,98
1731219865,128,0,128,99,99
1731219865,128,0,128,100,100
1731219898,128,0,128,99,99
1731219898,128,0,128,98,98
1731219898,128,0,128,97,97
1731219898,128,0,128,98,98
1731219898,128,0,128,99,99
1731219898,128,0,128,100,100
1731219898,128,0,128,99,99
1731219898,128,0,128,98,98
1731219898,128,0,128,97,97
1731219898,128,0,128,96,96
1731219898,128,0,128,95,95
1731219899,128,0,128,96,96
1731219899,128,0,128,97,97
1731219899,128,0,128,98,98
1731219899,128,0,128,99,99
1731219899,128,0,128,100,100
1731219919,128,0,128,99,99
1731219919,128,0,128,98,98
1731219920,128,0,128,97,97
1731219920,128,0,128,96,96
1731219920,128,0,128,97,97
1731219920,128,0,128,98,98
1731219920,128,0,128,99,99
1731219920,128,0,128,100,100
1731219921,128,0,128,99,99
1731219921,128,0,128,98,98
1731219922,128,0,128,97,97
1731219922,128,0,128,96,96
1731219922,128,0,128,95,95
1731219922,128,0,128,96,96
1731219922,128,0,128,97,97
1731219922,128,0,128,98,98
1731219922,128,0,128,99,99
1731219922,128,0,128,100,100
1731219925,128,0,128,99,99
1731219925,128,0,128,100,100
1731219945,128,0,128,99,99
1731219945,128,0,128,100,100
1731219946,128,0,128,99,99
1731219946,128,0,128,98,98
1731219946,128,0,128,99,99
1731219946,128,0,128,98,98
1731219946,128,0,128,97,97
1731219946,128,0,128,96,96
1731219946,128,0,128,97,97
1731219946,128,0,128,96,96
1731219946,128,0,128,97,97
1731219946,128,0,128,96,96
1731219946,128,0,128,97,97
1731219946,128,0,128,98,98
1731219946,128,0,128,99,99
1731219946,128,0,128,100,100
1731219952,128,0,128,99,99
1731219952,128,0,128,98,98
1731219952,128,0,128,97,97
1731219952,128,0,128,98,98
1731219952,128,0,128,99,99
1731219952,128,0,128,100,100
1731219955,128,0,128,99,99
1731219955,128,0,128,98,98
1731219956,128,0,128,99,99
1731219956,128,0,128,100,100
1731219966,128,0,128,99,99
1731219966,128,0,128,98,98
1731219966,128,0,128,97,97
1731219966,128,0,128,98,98
1731219966,128,0,128,99,99
1731219966,128,0,128,100,100
1731219969,128,0,128,99,99
1731219969,128,0,128,98,98
1731219969,128,0,128,97,97
1731219969,128,0,128,98,98
1731219969,128,0,128,99,99
1731219969,128,0,128,100,100
1731219970,128,0,128,99,99
1731219970,128,0,128,98,98
1731219971,128,0,128,99,99
1731219971,128,0,128,100,100
1731219990,128,0,128,99,99
1731219990,128,0,128,100,100
1731219992,128,0,128,99,99
1731219992,128,0,128,98,98
1731219992,128,0,128,99,99
1731219993,128,0,128,100,100
1731219993,128,0,128,99,99
1731219993,128,0,128,98,98
1731219993,128,0,128,97,97
1731219993,128,0,128,98,98
1731219993,128,0,128,99,99
1731219994,128,0,128,100,100
1731219997,128,0,128,99,99
1731219997,128,0,128,100,100
1731219998,128,0,128,99,99
1731219998,128,0,128,100,100
1731220001,128,0,128,99,99
1731220002,128,0,128,100,100
1731220017,128,0,128,99,99
1731220017,128,0,128,100,100
1731220021,128,0,128,99,99
1731220022,128,0,128,98,98
1731220022,128,0,128,97,97
1731220022,128,0,128,96,96
1731220022,128,0,128,97,97
1731220022,128,0,128,98,98
1731220022,128,0,128,99,99
1731220022,128,0,128,100,100
1731220023,128,0,128,99,99
1731220023,128,0,128,98,98
1731220023,128,0,128,97,97
1731220023,128,0,128,96,96
1731220023,128,0,128,97,97
1731220023,128,0,128,98,98
1731220023,128,0,128,99,99
1731220023,128,0,128,100,100
1731220023,128,0,128,99,99
1731220023,128,0,128,98,98
1731220023,128,0,128,97,97
1731220023,128,0,128,96,96
1731220023,128,0,128,97,97
1731220023,128,0,128,98,98
1731220023,128,0,128,99,99
