timestamp,description,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,p13,p14,p15,p16,p17,p18,p19,p20
1703162172,,2.246487,0,1.86773,0,0,2.300197,3.599751,0,0,0,0,3.29992,0,0,0,0.675569,1.372943,3.259761,0,0
1703162173,,0,0.75754,3.735459,0,0,3.833661,0,0.733658,0,0,0.682255,0.659984,0,0,0,3.377846,3.432357,3.259761,0,0
1703162173,,0,3.787698,2.241276,0,1.42242,1.916831,0,3.668292,0,0,3.411273,0,0,0,0,3.377846,2.745886,0.651952,0,0
1703162174,,0,3.787699,0,1.507518,3.556049,0,0,3.668291,0,0,3.411273,0,3.169151,3.096179,3.525145,0,0,0,0,0
1703162174,,2.927038,0,0,3.768795,2.84484,0,1.450764,0,0,0,0,0,3.169151,3.096179,3.525145,0,0,0,0,0
1703162175,,3.658798,0,0,3.015036,0,0,3.626909,0,0,0,0,1.984587,0,0.619236,0,0,0,0.71006,0,0
1703162175,,0.914699,0,3.089416,0,0,3.637678,2.720182,0,0,0,0,3.307644,0,0,0,0,2.739766,3.550298,0,0
1703162176,,0,3.811299,3.86177,0,0,3.637678,0,1.873719,0,0,0,1.984587,0,0,0,2.670208,3.653022,2.840239,0,0
1703162176,,0,3.811299,0.772354,0,2.220047,0.727536,0,3.747437,0,0,1.981046,0,0,0,2.063289,3.33776,1.461209,0,0,0
1703162177,,1.398559,0.76226,0,2.214062,3.700079,0,0,2.248462,0,0,3.301744,0,2.620033,1.928074,2.063289,0.667552,0,0,0,0
1703162177,,3.496397,0,0,3.690104,1.480032,0,2.732954,0,0,0,1.320698,0,3.275042,3.213456,1.375526,0,0,0,0,0
1703162178,,2.622298,0,0,1.476042,0,0,3.643938,0,0,0,0,0,0.655008,1.285382,1.375526,0,0,1.34443,0,0
1703162178,,0,1.874589,2.943419,0,0,2.934771,1.457575,0,0,0,0,3.228895,0,0,0,0,3.487216,3.361076,0,0
1703162179,,0,3.749179,3.679274,0,0,3.668464,0,3.016429,0,0,0,3.228895,0,0,0,2.029925,3.487216,2.68886,0,0
1703162179,,0,2.249507,0.735855,0.759041,2.858146,0.733693,0,3.770536,0,0,0.663053,0,0,0,0.695389,3.383208,0,0,0,0
1703162180,,3.826592,0,0,3.795206,3.572683,0,0,0.754107,0,0,3.315267,0,1.996815,0.653664,3.476947,2.029925,0,0,0,0
1703162180,,3.826592,0,0,3.036165,1.429073,0,3.637311,0,0,0,3.315267,0,3.328025,3.268321,3.476947,0,0,0,0,0
1703162181,,0.765319,0.765352,0.756679,0,0,0.749381,3.637311,0,0,0,0,0,1.996815,3.268321,0,0,1.486999,0.678257,0,0
1703162181,,0,3.82676,3.783393,0,0,3.746904,0,0.748544,0,0,0,1.191481,0,0,0,0,3.717497,3.391287,0,0
1703162182,,0,3.061408,3.026714,0,0,2.997523,0,3.742718,0,0,0,2.978702,0,0,0,0.675947,2.973998,2.71303,0,0
1703162182,,0,0,0,3.030126,2.857114,0,0,2.994175,0,0,0,2.234026,0,0,0,3.379733,0,0,0,0
1703162183,,3.506919,0,0,3.787658,3.571392,0,1.428785,0,0,0,2.596135,0,1.282999,0,3.433429,2.703787,0,0,0,0
1703162183,,3.506919,0,0,0.946915,0.714278,0,3.571963,0,0,0,3.245169,0,3.207497,1.2439,3.433429,0,0,0,0,0
1703162184,,0,3.008418,1.529269,0,0,1.449573,2.85757,0,0,0,0.811292,0,2.405623,3.10975,0.686686,0,2.537939,1.370335,0,0
1703162184,,0,3.760522,3.823172,0,0.742375,3.623931,0,1.459461,0,0,0,0,0,2.332312,0,0,3.383919,3.425837,0,0
1703162185,,0,1.504209,2.867379,0.76046,0.742375,2.717948,0,3.648652,0,0,0,2.420712,0,0,0,0,1.353568,2.74067,0,0
1703162185,,3.134255,0,0,3.802298,2.9695,0,0,2.189191,0,0,0,3.227616,0,0,0,3.392771,0,0,0,0
1703162186,,3.917819,0,0,3.802298,2.9695,0,2.209301,0,0,0,1.766233,1.291047,0,0,3.776505,3.392771,0,0,0,0
1703162186,,0.979455,0.966896,0,0,0,0,3.682168,0,0,0,3.532466,0,3.368005,0,3.776505,0.678554,1.533198,0,0,0
1703162187,,0,3.867582,1.879067,0,0,2.228657,1.472867,0,0,0,2.11948,0,3.368005,2.35026,0,0,3.832995,1.388397,0,0
1703162187,,0,3.094066,3.758134,0,2.121638,3.714429,0,2.900583,0,0,0,0,0,3.13368,0,0,2.299797,3.470994,0,0
1703162188,,1.423617,0,2.25488,2.308234,2.121638,2.228657,0,3.625729,0,0,0,0.631733,0,1.253472,0,0,0,2.603245,0,0
1703162188,,3.559043,0,0,3.847056,3.536064,0,0.720304,0.906432,0,0,0,3.158665,0,0,0,1.3106,0,0,0,0
1703162189,,2.669282,0,0,1.538822,0,0,3.60152,0,0,0,0,2.526932,0,0,2.859864,3.276499,0,0,0,0
1703162189,,0,2.997925,0,0,0,0,3.60152,0,0,0,3.282777,0,3.348717,0,3.574829,2.457375,2.18268,0,0,0
1703162190,,0,3.747406,2.860386,0,0,3.021389,0,1.533999,0,0,3.282777,0,3.348717,0.619661,1.429932,0,3.6378,0.85405,0,0
1703162190,,0,0.936852,3.813848,0.767048,3.692784,3.776736,0,3.834998,0,0,0.656555,0,0.669743,3.098307,0,0,2.18268,3.416202,0,0
1703162191,,3.715964,0,1.525539,3.835242,3.692784,0.755347,0,2.876249,0,0,0,0,0,3.098307,0,0,0,2.732961,0,0
1703162191,,3.715964,0,0,3.068194,0,0,1.808266,0,0,0,0,2.583008,0,0,0,0,0,0,0,0
1703162192,,0.743193,3.834263,0,0,0,0.733555,2.169919,0,0,0,0,3.22876,0,0,1.365367,3.38637,2.487372,0,0,0
1703162192,,0,3.834263,0,0,0,0.733555,2.169919,0,0,0,0.632435,0.80719,1.951493,0,3.413418,3.38637,2.487372,0,0,0
1703162193,,0,2.300558,2.20195,0,0,3.667773,0,3.077289,0,0,3.162174,0,3.252488,0,2.048051,0,3.316495,1.374973,0,0
1703162193,,0,0,3.669917,2.298016,3.493558,2.934218,0,3.846611,0,0,3.162174,0,1.626244,1.893202,0,0,1.326598,3.437433,0,0
1703162194,,3.478593,0,1.467967,3.830027,3.493558,0,0,1.538644,0,0,0,0,0,3.155337,0,0,0,2.578074,0,0
1703162194,,3.478593,0,0,2.298016,0.698712,0,2.823678,0,0,0,0,0.628023,0,1.262135,0,0,0,0,0,0
1703162195,,0,3.899342,0,0,0,1.477915,3.529597,0,0,0,0,3.140115,0,0,0.703384,2.642034,4.896601,0,0,0
1703162195,,0,3.899342,0,0,0,1.477915,1.411839,0.733902,0,0,0,3.140115,0.810358,0,3.516921,3.302543,6.120751,0,0,0
1703162196,,0,0,2.917074,0,0,3.694788,0,3.669509,0,0,0.632838,0,3.241431,0,3.516921,1.321017,1.22415,0.828622,0,0
1703162196,,2.308616,0,3.646343,3.678598,3.712376,2.771091,0,3.669509,0,0,3.164189,0,2.593145,0,0,0,0,3.314489,0,0
1703162197,,3.847693,0,0.729269,3.678598,3.712376,0,0,0,0,0,2.531351,0,0,3.130105,0,0,0,2.651591,0,0
1703162197,,1.923847,3.091651,0,0.73572,0,0,3.767295,0,0,0,0,0,0,3.130105,0,0,1.611241,0,0,0
1703162198,,0,3.864564,0,0,0,2.259487,3.767295,0,0,0,0,2.743637,0,0.626021,0.738086,0.64936,4.028103,0,0,0
1703162198,,0,0.966141,0,0,0,2.259487,0,0.917397,0,0,0,3.429546,0.675729,0,3.690429,3.246801,2.416862,0,0,0
1703162199,,0.702919,0,2.922846,0.754045,1.439368,3.765812,0,3.669588,0,0,0,0.685909,3.378644,0,3.690429,2.597441,0,1.379963,0,0
1703162199,,3.514595,0,3.653558,3.770225,3.59842,2.259487,0,2.93567,0,0,2.326362,0,3.378644,0,0,0,0,3.449908,0,0
1703162200,,3.514595,1.530518,1.461423,3.01618,2.159052,0,2.13524,0,0,0,3.101816,0,0,1.264103,0,0,0,2.587431,0,0
1703162200,,0,3.826294,0,0,0,0,3.558734,0,0,0,1.240726,0,0,3.160257,0,0,2.010718,0,0,0
1703162201,,0,2.86972,0,0,0,2.198485,1.779367,0,0,0,0,0.647102,0,1.896154,0,0,3.351197,0,0,0
1703162201,,0,0,0,0,0,3.664142,0,2.221036,0,0,0,3.235508,0,0,2.844359,3.395744,2.010718,0,0,0
1703162202,,2.800483,0,2.848546,1.464713,1.890512,3.664142,0,3.701727,0,0,0,3.235508,1.966866,0,3.555449,3.395744,0,0,0,0
1703162202,,3.733977,0,3.560683,3.661783,3.781024,0,0,1.480691,0,0,0.667265,0,3.278109,0,0.71109,0.679149,0,3.23984,0,0
1703162203,,1.493591,3.805021,1.424273,2.929427,2.268614,0,3.596134,0,0,0,3.336325,0,1.639055,0,0,0,0,3.23984,0,0
1703162203,,0,3.805021,0,0,0,0,3.596134,0,0,0,3.336325,0,0,2.311797,0,0,2.185998,0,0,0
1703162204,,0,0.761004,0,0,0,2.830277,0.719227,0,0,0,0,0,0,3.082396,0,0,3.64333,0,0,0
1703162204,,0.72706,0,0,0,0,3.537846,0,3.815753,0,0,0,2.388867,0,1.232958,2.031807,2.021034,1.457332,0,0,0
1703162205,,3.635297,0,2.92516,2.159081,2.828784,0.707569,0,3.815753,0,0,0,3.185157,1.304601,0,3.386345,3.36839,0,0,0,0
1703162205,,2.908238,2.267987,3.65645,3.598467,3.53598,0,0,0,0,0,0,1.274063,3.261504,0,1.693173,1.684195,0,3.194456,0,0
1703162206,,0,3.779978,0.73129,1.439387,0.707196,0,3.612668,0,0,0,0.617083,0,1.956902,0,0,0,0,3.194456,0,0
1703162206,,0,1.511991,0,0,0,0,3.612668,0,0,0,3.085415,0,0,0.627308,0,0,1.32832,0.638891,0,0
1703162207,,0,0,0,0,0,3.723459,0,1.478489,0,0,2.468332,0,0,3.13654,0,0,3.320799,0,0,0
1703162207,,2.272521,0,0,0,0.830349,3.723459,0,3.696222,0,0,0,0,0,2.509232,0.878284,0,2.490599,0,0,0
1703162208,,3.787535,0.766793,3.060935,3.675485,4.151746,0.744692,0,2.217733,0,0,0,3.187803,1.321563,0,3.513134,3.321645,0,0,0,0
1703162208,,1.893767,3.833963,3.826169,3.675485,4.151746,0,2.161876,0,0,0,0,3.187803,3.303907,0,2.810507,3.321645,0,2.757786,0,0
1703162209,,0,3.833963,0.765234,0,0,0,3.603127,0,0,0,0,0,2.643125,0,0,0,0,3.447233,0,0
1703162209,,0,0,0,0,0,1.507501,2.161876,0,0,0,1.291924,0,0,0,0,0,2.699841,0.861808,0,0
1703162210,,0.718214,0,0,0,0,3.768751,0,2.985054,0,0,3.229811,0,0,2.373601,0,0,3.599788,0,0,0
1703162210,,3.591072,0,0,1.497501,1.793875,3.015001,0,3.731317,0,0,1.937887,0,0,3.164801,0,0,1.439915,0,0,0
1703162211,,3.591072,3.869914,3.662783,3.743752,3.587751,0,0,1.492527,0,0,0,2.613892,0,1.26592,3.530084,2.708374,0,0,0,0
1703162211,,0,3.869914,3.662783,2.807814,2.15265,0,2.898468,0,0,0,0,3.267365,3.201207,0,3.530084,3.385467,0,2.476581,0,0
1703162212,,0,0.773983,0,0,0,0,3.623084,0,0,0,0,0.816841,3.201207,0,0,1.354187,0,3.302108,0,0
1703162212,,0,0,0,0,0,1.844765,0.905771,1.534339,0,0,0,0,0,0,0,0,2.716431,1.320843,0,0
1703162213,,1.851189,0,0,0,0,3.689531,0,3.835847,0,0,1.550948,0,0,0,0,0,3.395539,0,0,0
1703162213,,3.702378,2.264854,0.796542,2.877626,3.839813,2.213718,0,3.068677,0,0,3.101897,0,0,3.105963,0,0,0.679108,0,0,0
1703162214,,2.221427,3.774756,3.982709,3.836835,3.839813,0,1.466992,0,0,0,1.861138,1.312596,0,3.105963,2.923103,1.385441,0,0,0,0
1703162214,,0,1.509902,3.982709,1.534734,0,0,3.667479,0,0,0,0,3.281491,2.746146,0.621193,3.653879,3.463603,0,2.752543,0,0
1703162215,,0,0,0,0,0,0,2.933983,0,0,0,0,2.625193,3.432682,0,1.461552,2.078162,0.705882,3.440679,0,0
1703162215,,0,0.771156,0,0,0,2.98479,0,2.940722,0,0,0,0,0.686536,0,0,0,3.529408,0.86017,0,0
1703162216,,3.544575,3.855781,0,0.759935,1.472221,3.730987,0,3.920963,0,0,0,0,0,1.271076,0,0,0,0,0,0
1703162216,,3.544575,3.855781,0.736275,3.799676,3.680552,0.746197,0,1.568385,0,0,2.545165,0,0,1.271076,0,0,0,0,0,0
1703162217,,0,0,3.681375,3.039741,2.944441,0,3.574048,0,0,0,3.181456,0,0,3.177689,1.408087,0.683632,0,0,0,0
1703162217,,0,0,3.681375,0,0,0,3.574048,0,0,0,1.272582,2.690307,2.002421,1.906613,3.520217,3.418161,0,1.983706,0,0
1703162218,,0,0,0,0,0,0,1.429619,0.948666,0,0,0,3.362884,3.337368,0,2.11213,3.418161,1.827299,3.306176,0,0
1703162218,,2.184962,0,0,0,0,3.735578,0,3.794662,0,0,0,0.672577,2.002421,0,0,0,3.654598,1.322471,0,0
1703162219,,3.641603,3.715068,0,3.03459,3.815393,3.735578,0,3.03573,0,0,0,0,0,0,0,0,2.192759,0,0,0
1703162219,,1.820802,3.715068,0,3.793237,3.815393,0,0.724226,0,0,0,0,0,0,0,0,0,0,0,0,0
1703162220,,0,0.743014,3.718717,0.948309,0.763079,0,3.621129,0,0,0,3.035634,0,0,3.144595,0.697729,0,0,0,0,0
1703162220,,0,0,3.718717,0,0,0,3.621129,0,0,0,3.035634,1.299853,0.640948,3.144595,3.488647,2.668787,0,2.016963,0,0
1703162221,,0.751968,2.887872,0,0,0,0.738739,0,2.30111,0,0,0,3.249633,3.20474,0.628919,3.488647,3.335983,3.305886,3.361605,0,0
1703162221,,3.759838,3.850496,0,0.762981,0.736101,3.693694,0,3.835184,0,0,0,1.94978,3.20474,0,0,0.833996,3.305886,2.016963,0,0
1703162222,,3.759838,1.540198,0,3.814905,3.680505,3.693694,0.867196,1.534074,0,0,0,0,0,0,0,0,1.322354,0,0,0
1703162222,,0,0,0.738515,3.814905,2.944404,0,3.468784,0,0,0,0,0,0,0,0,0,0,0,0,0
1703162223,,0,0,3.692572,0,0,0,2.775027,0,0,0,1.602079,0,0,1.26449,0,0,0.788063,0,0,0
1703162223,,0,0,2.954058,0,0,0,0,0,0,0,3.204158,0,0,3.161224,3.480104,1.707211,0.788063,2.025121,0,0
1703162224,,2.907544,3.785268,0,0,0,1.917356,0,3.728546,0,0,1.922495,3.419856,3.361502,1.896735,3.480104,3.414422,3.940315,3.375201,0,0
1703162224,,3.876725,3.028214,0,2.874869,3.946594,3.834713,0,3.728546,0,0,0,3.419856,3.361502,0,0.696021,2.048653,0,1.350081,0,0
1703162225,,1.55069,0,0,3.833159,3.946594,2.300828,2.847848,0,0,0,0,0.683971,0,0,0,0,0,0,0,0
1703162225,,0,0,1.53092,1.533263,0.789319,0,3.55981,0,0,0,0,0,0,0,0,0,0,0,0,0
1703162226,,0,0,3.8273,0,0,0,0.889952,0,0,0,0,0,0,2.48211,0,0,1.740191,0,0,0
1703162226,,0.736813,3.882049,2.870475,0,0,0,0,1.520682,0,0,1.888008,0,0,2.48211,1.366579,0,1.740191,1.981396,0,0
1703162227,,3.684063,3.882049,0,0,0.91864,2.163695,0,3.801704,0,0,3.14668,1.289072,2.474406,1.241055,3.416448,3.233699,3.480382,3.302327,0,0
