timestamp,description,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,p13,p14,p15,p16,p17,p18,p19,p20
1706824537,,0,2.329167,0,0,0.71565,0,3.680764,1.927618,0,0,0,0,0,0,0,0,0,0,0,0
1706824538,,0,0,2.368033,0,2.862598,3.825134,0,0,0,0,0,0,2.766038,3.17883,3.500975,0,3.495288,0,0,0
1706824539,,3.77668,3.963618,1.973361,3.954567,0,0,1.789529,3.92799,0,0,3.32732,3.340381,1.383019,0,0,3.467913,0,3.532414,0,0
1706824540,,0,0,0,0,2.175547,0.716967,2.147434,0,0,0,0,0,0,0,0.724621,0.693583,0.903365,0,0,0
1706824541,,1.926358,0.768031,4.040153,2.308841,2.175547,2.867867,0,0,0,0,0,0,2.900408,1.534019,3.623103,0,2.890769,0,0,0
1706824542,,2.31163,3.840154,0,1.539227,0,0,2.888076,3.87529,0,0,3.315537,3.197393,0.906377,1.840823,0,2.042306,0,3.528664,0,0
1706824543,,0,0,0,0,2.796569,2.181046,0.902524,0,0,0,0,0,0,0,0,1.361537,1.345762,0,0,0
1706824544,,3.733209,2.905441,3.904002,3.78429,0.699142,1.817539,0,0.757908,0,0,0,0,3.473012,0,3.494533,0,2.523303,0,0,0
1706824545,,0,1.549568,0,0,0,0,3.43863,3.78954,0,0,2.657126,1.303065,0.694603,3.130031,0,0.67484,0,3.410081,0,0
1706824546,,0,0,0,0,3.777835,1.7488,0.687726,0,0,0,1.328563,1.954597,0,0,0,3.3742,2.576734,0,0,0
1706824547,,3.549808,3.915982,3.706325,3.72223,0,2.09856,0,0.924832,0,0,0,0,3.355457,0,3.269794,0,1.374258,0,0,0
1706824548,,0,0,0,0,0,0,3.61971,2.959464,0,0,0,0,0,3.09127,0,0,0,3.502419,0,0
1706824549,,0,0,0,0,3.581308,2.177889,0,0,0,0,3.256184,3.126685,0,0,0,3.340379,1.190231,0,0,0
1706824550,,3.491224,3.757613,3.59444,3.658368,0,1.451926,0,1.448891,0,0,0,0,1.859669,0,1.938357,0,1.785347,0,0,0
1706824551,,0,0,0,0,0,0,3.539654,2.173337,0,0,0,0,1.239779,1.897399,1.292238,0,0,3.190017,0,0
1706824552,,1.523954,2.903761,0,0,3.802063,3.807721,0,0,0,0,2.588957,3.196213,0,1.581166,0,3.285689,2.922424,0,0,0
1706824553,,2.285931,1.548673,3.901031,3.638178,0,0,0,2.947248,0,0,0.647239,0,2.031844,0,2.145348,0,1.461212,0,0,0
1706824554,,0,0,0,0,0,0,3.58946,0.736812,0,0,0,0,2.031844,0,1.78779,0,0,3.566851,0,0
1706824555,,3.624919,3.861762,0,1.485886,3.711317,3.585511,0,0,0,0,0.788706,1.895404,0,3.177798,0,3.314843,3.338804,0,0,0
1706824556,,0,0,3.632072,2.971772,0,0,0.702177,3.668654,0,0,2.523858,1.263602,2.04807,0,0,0,0,0,0,0
1706824557,,0,0,0,0,0,0,3.510886,0,0,0,0,0,1.706725,0,3.444412,0,0,3.22321,0,0
1706824558,,3.673808,3.746348,1.571478,2.723348,3.606053,3.674972,0,0,0,0,0,0.679442,0,3.118733,0,2.493967,3.435584,0,0,0
1706824559,,0,0,3.142956,1.452452,0,0,0.881238,3.749783,0,0,3.316882,3.397212,1.691072,0,0,1.330116,0,0,0,0
1706824560,,0.734846,1.84925,0,0,1.464556,0,2.819963,0,0,0,0,0,2.029287,0,3.410418,0,0,3.451212,0,0
1706824561,,3.67423,2.2191,1.824483,2.877395,2.746043,3.59445,0,0,0,0,0,0,0,2.444141,0,0.67404,3.351451,0,0,0
1706824562,,0,0,2.189379,0.899186,0,0,2.090845,3.75898,0,0,3.132173,3.169135,0.659439,0.611035,0,3.370201,0,0,0,0
1706824563,,1.43445,3.75537,0,0,1.754073,0,1.742371,0,0,0,0,0,3.297193,0,3.28601,0,0,3.266298,0,0
1706824564,,2.151675,0,1.491515,3.662058,2.104887,3.630686,0,0,0,0,0,0,0,0.602832,0.657202,0,3.457385,0,0,0
1706824565,,0,0,2.237272,0,0,0,2.583831,3.696973,0,0,1.606814,3.288715,0,3.014161,0,3.363388,0,0,0,0
1706824566,,3.648018,3.680379,0,0,2.118169,0,1.378043,0,0,0,1.928177,0,3.375051,0,0.67371,0,0,3.342748,0,0
1706824567,,0,0,2.17027,3.650111,1.412113,3.628914,0,1.506184,0,0,0,0,0,0,2.694842,0,3.682179,0,0,0
1706824568,,0,0.757475,1.446847,0,0,0,3.596555,2.259276,0,0,0,1.933709,0,3.084415,0,3.290766,0,0,0,0
1706824569,,3.508079,3.787375,0,0,2.104938,0,0,0,0,0,3.124107,1.933709,3.258099,0,0,0,0,3.283584,0,0
1706824570,,0,0,2.275367,3.611089,2.104938,3.730966,0,3.712029,0,0,0,0,0,0,3.453345,0,3.41796,0,0,0
1706824571,,0,3.040171,1.516912,0,0,0,3.605811,1.484812,0,0,0,0.851597,0,1.227737,0,1.973482,0,0,0,0
