timestamp,timestamp,T1,T2
1727183864,,24.02547,28.73886
1727183865,,28.33335,28.63804
1727183866,,28.8192,29.00748
1727183867,,31.98479,29.04464
1727183868,,23.51071,29.17193
1727183869,,25.6305,28.90644
1727183870,,28.03011,28.89116
1727183871,,28.75802,28.83857
1727183872,,29.0118,28.93146
1727183873,,29.2343,28.90615
1727183874,,27.17173,28.88616
1727183875,,29.08532,28.75315
1727183876,,28.55267,28.58147
1727183877,,28.13434,28.59184
1727183878,,27.20558,28.51146
1727183879,,29.08153,28.52444
1727183880,,26.71825,28.45997
1727183881,,31.37574,28.381
1727183882,,31.55966,28.49476
1727183883,,31.50462,28.57957
1727183884,,29.5459,28.32615
1727183885,,27.09044,28.78376
1727183886,,28.43314,28.49622
1727183887,,27.94168,28.80195
1727183888,,26.22621,28.25509
1727183889,,25.01206,28.5998
1727183890,,26.81474,28.94884
1727183891,,25.50871,28.69625
1727183892,,25.65769,28.46838
1727183893,,30.96934,28.70033
1727183894,,30.4457,28.58356
1727183895,,29.21133,28.65145
1727183896,,24.96485,28.69754
1727183897,,26.32511,28.71767
1727183898,,25.3389,28.73217
1727183899,,28.04208,28.71267
1727183900,,27.04665,28.74758
1727183901,,27.69166,28.78157
1727183902,,27.73383,28.77285
1727183903,,27.23063,28.73491
1727183904,,26.75252,28.7443
1727183905,,27.75614,28.81106
1727183906,,27.1939,29.69687
1727183907,,27.43894,29.66558
1727183908,,27.00953,29.33756
1727183909,,26.65521,29.40448
1727183910,,26.01931,29.49693
1727183911,,29.15347,29.52856
1727183912,,32.94165,28.93547
1727183913,,27.73948,29.30463
1727183914,,26.36772,28.99205
1727183915,,26.09828,28.98735
1727183916,,27.06466,28.88977
1727183917,,25.35337,28.97311
1727183918,,24.74666,28.74578
1727183919,,24.47833,28.99339
1727183920,,25.64308,28.98963
1727183921,,31.89433,28.95213
1727183922,,28.54504,28.87716
1727183923,,26.01439,28.87837
1727183924,,25.91086,28.93196
1727183925,,25.84184,29.10508
1727183926,,23.73189,29.2397
1727183927,,28.64144,28.91215
1727183928,,26.2829,28.75601
1727183929,,26.74137,28.86715
1727183930,,29.33106,28.99372
1727183931,,28.8027,29.06114
1727183932,,26.68351,28.72634
1727183933,,25.92403,28.82647
1727183934,,25.71169,28.75584
1727183935,,26.92901,29.15954
1727183936,,25.27474,28.79368
1727183937,,25.23745,28.58023
1727183938,,25.23506,28.42092
1727183939,,25.23347,28.51437
1727183940,,23.82555,28.36735
1727183941,,25.3414,28.49233
1727183942,,25.07489,28.56095
1727183943,,24.503,28.55297
1727183944,,24.29165,28.56662
1727183945,,24.01816,28.43611
1727183946,,24.49878,28.45958
1727183947,,24.15907,28.61233
1727183948,,24.96345,28.57045
1727183949,,25.17443,28.38834
1727183950,,25.2041,28.7758
1727183951,,27.68769,28.72904
1727183952,,24.44346,28.51075
1727183953,,24.8929,28.67441
1727183954,,26.11262,28.55645
1727183955,,26.22042,28.94884
1727183956,,26.07667,28.7043
1727183957,,26.68435,28.7275
1727183958,,23.34958,28.795
1727183959,,24.17375,28.8926
1727183960,,34.99761,28.88561
1727183961,,26.41047,28.59148
1727183962,,27.15383,28.95754
1727183963,,26.69399,28.90994
1727183964,,24.11127,28.78243
1727183965,,26.89161,28.7745
1727183966,,25.9758,28.81554
1727183967,,26.85994,28.93896
1727183968,,26.85839,28.84029
1727183969,,25.72097,29.43028
1727183970,,25.987,29.68682
1727183971,,27.05111,29.58129
1727183972,,25.82246,29.41736
1727183973,,26.58288,29.31671
1727183974,,24.59508,29.37343
1727183975,,25.41228,29.30126
1727183976,,25.36445,28.96742
1727183977,,24.79983,29.16531
1727183978,,24.95276,29.06282
1727183979,,25.64844,28.96993
1727183980,,28.1793,29.18739
1727183981,,29.65879,29.12582
1727183982,,25.93943,28.75172
1727183983,,28.87516,28.77334
1727183984,,25.34658,28.76047
1727183985,,26.72867,28.76657
1727183986,,26.56237,29.00295
1727183987,,25.99696,29.11685
1727183988,,26.66479,28.78342
1727183989,,23.42783,29.01789
1727183990,,23.16071,28.84754
1727183991,,23.47741,29.03841
1727183992,,23.95246,28.57371
1727183993,,24.81381,28.57892
1727183994,,25.75299,28.72534
1727183995,,27.79448,28.76965
1727183996,,28.32928,28.74877
1727183997,,32.85543,28.70752
1727183998,,28.44807,28.61964
1727183999,,25.9371,28.52829
1727184000,,25.4416,28.5799
1727184001,,27.21727,28.71859
1727184002,,26.97091,28.67966
1727184003,,26.63863,28.80427
1727184004,,26.47561,28.51843
1727184005,,27.07966,28.50092
1727184006,,26.65819,28.8041
1727184007,,25.88659,28.92195
1727184008,,23.92409,28.52005
1727184009,,26.28196,29.52665
1727184010,,24.40161,28.70479
1727184011,,26.67173,29.03992
1727184012,,25.97258,28.51032
1727184013,,24.92386,28.85169
1727184014,,23.8281,28.70726
1727184015,,24.40034,28.80062
1727184016,,24.46572,28.74249
1727184017,,24.7348,29.09049
1727184018,,25.74575,28.96741
1727184019,,25.87755,29.36283
1727184020,,27.65203,28.89243
1727184021,,31.33914,28.97816
1727184022,,27.17302,28.98863
1727184023,,25.89845,28.93516
1727184024,,26.60517,28.86112
1727184025,,25.84207,28.86502
1727184026,,24.4324,29.03248
1727184027,,23.44485,29.07979
1727184028,,24.02311,28.95701
1727184029,,25.35874,28.90435
1727184030,,30.42118,29.13428
1727184031,,39.08559,29.28939
1727184032,,29.35098,29.38056
1727184033,,28.96502,29.78741
1727184034,,29.10094,29.67349
1727184035,,27.33093,29.71307
1727184036,,24.671,29.73157
1727184037,,25.78094,29.74128
1727184038,,26.99901,29.58486
1727184039,,26.59845,29.32383
1727184040,,25.63339,29.38762
1727184041,,25.30456,28.8976
1727184042,,26.24821,28.83443
1727184043,,24.79079,28.90093
1727184044,,23.86589,28.91961
1727184045,,28.60711,28.85318
1727184046,,26.92793,29.11956
1727184047,,24.40916,28.91277
1727184048,,23.31923,28.94834
1727184049,,24.3036,29.13614
1727184050,,25.01637,29.22705
1727184051,,25.38608,29.31423
1727184052,,26.06659,28.93915
1727184053,,30.70187,29.12279
1727184054,,35.29541,29.12736
1727184055,,26.58715,29.12362
1727184056,,25.73865,29.0974
1727184057,,24.41717,29.09024
1727184058,,25.51627,29.10978
1727184059,,25.46486,29.16853
1727184060,,23.79374,29.23555
1727184061,,23.17535,28.91194
1727184062,,24.0779,28.88168
1727184063,,24.15694,28.93876
1727184064,,24.23598,28.91044
1727184065,,24.39407,28.97445
1727184066,,24.81765,29.10451
1727184067,,26.16919,29.11009
1727184068,,26.46658,29.08458
1727184069,,26.43959,28.92061
1727184070,,24.5358,29.00194
1727184071,,30.13219,29.18263
1727184072,,33.08316,29.07884
1727184073,,27.08824,29.18008
1727184074,,24.34811,28.80178
1727184075,,27.43968,28.85285
1727184076,,26.37465,28.72355
1727184077,,26.19168,28.74859
1727184078,,26.98226,28.82754
1727184079,,25.1036,28.79937
1727184080,,25.98883,28.67678
1727184081,,27.49069,28.38784
1727184082,,26.56127,28.4089
1727184083,,26.27751,28.61271
1727184084,,25.69833,28.57797
1727184085,,25.08421,28.73183
1727184086,,26.14136,28.72758
1727184087,,23.37967,28.59744
1727184088,,19.56269,28.64802
1727184089,,23.73079,28.42398
1727184090,,25.06313,28.54344
1727184091,,27.64086,28.63182
1727184092,,30.01631,28.62495
1727184093,,28.66651,28.69477
1727184094,,26.33792,28.66867
1727184095,,24.79822,29.04867
1727184096,,26.05667,28.71252
1727184097,,26.45036,28.92462
1727184098,,25.18692,28.73392
1727184099,,24.64956,29.078
1727184100,,24.3173,29.28648
1727184101,,24.1174,28.5506
1727184102,,28.23031,28.69
1727184103,,26.55619,28.89477
1727184104,,27.67739,28.70956
1727184105,,29.21133,28.84633
1727184106,,26.83614,28.97736
1727184107,,24.83504,28.97165
1727184108,,26.33146,28.77925
1727184109,,26.65745,28.64945
1727184110,,26.65095,28.71329
1727184111,,25.75545,28.79583
1727184112,,25.81707,28.73623
1727184113,,25.62847,28.81917
1727184114,,26.1759,28.78839
1727184115,,30.81367,28.89327
1727184116,,24.38642,28.87679
1727184117,,28.25798,28.84621
1727184118,,25.21884,29.09758
1727184119,,24.34171,28.77004
1727184120,,23.02601,28.77632
1727184121,,23.79561,28.88178
1727184122,,27.72764,28.86831
1727184123,,27.73678,29.04144
1727184124,,25.5613,28.77235
1727184125,,25.64454,28.97428
1727184126,,26.14765,28.99493
1727184127,,26.40273,28.99232
1727184128,,24.48218,28.94531
1727184129,,24.20146,28.91778
1727184130,,24.40685,28.87992
1727184131,,24.66475,28.87903
1727184132,,25.14863,28.86955
1727184133,,27.34783,28.89125
1727184134,,28.13264,28.91441
1727184135,,27.83323,28.78991
1727184136,,27.63654,28.98513
1727184137,,26.16509,29.10485
1727184138,,26.66988,28.71894
1727184139,,25.92583,29.10806
1727184140,,24.30498,28.60535
1727184141,,27.52815,28.59327
1727184142,,26.64652,28.63313
1727184143,,24.29129,28.81602
1727184144,,31.91615,28.47016
1727184145,,28.35183,29.0226
1727184146,,27.20835,28.76707
1727184147,,25.98952,28.83194
1727184148,,25.68814,28.702
1727184149,,22.9175,28.81934
1727184150,,23.33288,28.73079
1727184151,,23.78924,28.74381
1727184152,,25.06081,28.53158
1727184153,,23.68522,28.57545
1727184154,,24.45954,28.65196
1727184155,,27.84311,28.72223
1727184156,,27.3549,28.8071
1727184157,,26.62375,28.90959
1727184158,,27.25674,29.41111
1727184159,,27.10541,29.64666
1727184160,,27.61676,29.63932
1727184161,,26.6432,29.49109
1727184162,,27.64845,29.38511
1727184163,,26.94522,29.43727
1727184164,,26.28908,29.13709
1727184165,,26.08806,28.69496
1727184166,,28.166,28.85717
1727184167,,26.74109,28.6836
1727184168,,27.77537,28.63166
1727184169,,26.12632,28.52509
1727184170,,23.96151,28.66277
1727184171,,23.37967,28.6418
1727184172,,23.93871,28.57778
1727184173,,25.65949,28.80758
1727184174,,34.1468,28.9096
1727184175,,25.37499,28.88778
1727184176,,26.71366,28.67129
1727184177,,26.36704,28.72075
1727184178,,30.18058,28.69099
1727184179,,28.84056,28.85601
1727184180,,26.63121,28.65026
1727184181,,23.81969,28.65905
1727184182,,26.21776,28.72794
1727184183,,27.0202,28.8241
1727184184,,24.88276,28.8941
1727184185,,27.06666,28.93484
1727184186,,26.38615,28.94432
1727184187,,25.72217,28.66818
1727184188,,24.88095,28.64131
1727184189,,25.68428,28.81685
1727184190,,25.35931,28.72717
1727184191,,26.41741,28.88578
1727184192,,27.76987,28.82862
1727184193,,27.29644,28.78541
1727184194,,25.91009,28.58691
1727184195,,27.72569,28.78442
1727184196,,28.23528,28.75518
1727184197,,27.40772,28.65441
1727184198,,26.83746,28.66604
1727184199,,25.98686,28.9091
1727184200,,26.46844,28.31047
1727184201,,27.0124,28.42398
1727184202,,27.3369,28.58908
1727184203,,26.16789,28.58066
1727184204,,25.34453,28.66056
1727184205,,31.73435,28.53969
1727184206,,27.58454,28.44208
1727184207,,24.93403,28.53894
1727184208,,26.10097,28.58654
1727184209,,26.72592,28.42665
1727184210,,26.49639,28.41995
1727184211,,28.22193,28.58332
1727184212,,29.2135,28.68376
1727184213,,26.20437,28.71861
1727184214,,26.94867,29.18722
1727184215,,27.02703,28.71137
1727184216,,27.63684,28.65294
1727184217,,26.85983,28.57501
1727184218,,26.4643,28.80178
1727184219,,28.77427,28.8956
1727184220,,24.47879,29.19351
1727184221,,24.09916,29.38142
1727184222,,25.94973,29.36283
1727184223,,25.99005,29.31028
1727184224,,25.97182,29.27382
1727184225,,28.43289,29.26921
1727184226,,25.87663,29.39383
1727184227,,27.47877,28.83874
1727184228,,24.10674,28.84817
1727184229,,26.63896,28.9553
1727184230,,26.48724,28.88837
1727184231,,25.43437,28.8833
1727184232,,27.19765,28.83399
1727184233,,25.86059,28.77409
1727184234,,25.6473,28.87519
1727184235,,25.59983,28.97341
1727184236,,25.05068,28.93293
1727184237,,24.92196,28.73193
1727184238,,27.70204,28.76471
1727184239,,28.73206,29.08323
1727184240,,26.1331,29.06147
1727184241,,29.55084,28.75304
1727184242,,26.86191,29.00648
1727184243,,30.62827,29.03757
1727184244,,29.42745,28.92662
1727184245,,26.21401,28.97746
1727184246,,25.63403,28.84056
1727184247,,25.24738,28.945
1727184248,,25.27088,28.70676
1727184249,,24.86986,28.82348
1727184250,,24.96072,28.88278
1727184251,,24.74948,28.70857
1727184252,,24.67926,28.56508
1727184253,,24.68002,28.80739
1727184254,,24.71759,28.91234
1727184255,,26.80885,29.02241
1727184256,,30.61109,28.92279
1727184257,,26.42067,28.72247
1727184258,,26.53502,28.65097
1727184259,,26.03324,28.75889
1727184260,,25.92581,28.74096
1727184261,,39.12348,28.52281
1727184262,,40.2116,28.63493
1727184263,,38.48063,28.61041
1727184264,,39.27958,28.37024
1727184265,,51.89626,28.68179
1727184266,,61.13658,28.72816
1727184267,,61.52346,28.51048
1727184268,,61.75636,28.54441
1727184269,,60.89287,28.63689
1727184270,,59.71968,28.65801
1727184271,,62.70941,28.75535
1727184272,,62.02407,28.54881
1727184273,,61.94534,28.60485
1727184274,,61.80814,28.6531
1727184275,,61.75162,28.99741
1727184276,,61.24224,28.67621
1727184277,,60.73932,28.82483
1727184278,,60.6952,28.63124
1727184279,,60.20096,28.67382
1727184280,,60.13126,28.83733
1727184281,,59.98313,28.79983
1727184282,,59.65724,28.78564
1727184283,,59.77122,28.96903
1727184284,,59.53818,29.25628
1727184285,,59.325,29.72701
1727184286,,59.36751,29.57134
1727184287,,59.06257,29.61317
1727184288,,59.09988,29.52491
1727184289,,56.97111,29.43145
1727184290,,45.12753,29.34048
1727184291,,45.06824,29.02445
1727184292,,45.28885,28.96172
1727184293,,45.52852,28.77053
1727184294,,45.77571,28.73919
1727184295,,45.57198,28.82116
1727184296,,45.63891,28.80327
1727184297,,45.69817,28.96741
1727184298,,45.74511,28.84687
1727184299,,45.96242,28.81304
1727184300,,46.05135,28.63672
1727184301,,45.93112,28.58918
1727184302,,46.17312,28.74537
1727184303,,45.98446,28.8116
1727184304,,46.14568,28.79207
1727184305,,46.06324,28.78169
1727184306,,46.06489,28.8143
1727184307,,46.12568,28.8942
1727184308,,46.08779,28.91049
1727184309,,46.09931,28.71393
1727184310,,46.28861,28.6992
1727184311,,46.21092,28.96909
1727184312,,46.19345,28.65064
1727184313,,46.11698,28.66572
1727184314,,46.12991,28.63444
1727184315,,46.3448,29.00127
1727184316,,46.15257,28.46045
1727184317,,46.31753,28.55938
1727184318,,46.26859,28.47
1727184319,,46.31818,28.63935
1727184320,,46.20173,28.51097
1727184321,,46.27692,28.73606
1727184322,,46.12104,28.39435
1727184323,,46.23723,28.70216
1727184324,,46.19692,28.48099
1727184325,,46.18861,28.55857
1727184326,,46.2489,28.43955
1727184327,,46.29204,28.59422
1727184328,,46.23481,28.45758
1727184329,,46.10485,28.46866
1727184330,,46.25023,28.57415
1727184331,,46.35927,28.74578
1727184332,,46.36641,28.89196
1727184333,,46.20878,28.6362
1727184334,,46.28778,28.78574
1727184335,,46.43708,28.7902
1727184336,,46.20857,28.72141
1727184337,,46.27271,28.57045
1727184338,,46.38695,28.80874
1727184339,,46.27795,28.80576
1727184340,,46.1143,29.07513
1727184341,,46.16776,28.9333
1727184342,,46.20982,28.78839
1727184343,,46.16594,28.89494
1727184344,,46.27901,28.85867
1727184345,,46.23148,28.70627
1727184346,,46.37497,28.95804
1727184347,,46.18492,29.63523
1727184348,,46.20536,29.45301
1727184349,,46.23896,29.42092
1727184350,,46.37548,29.66732
1727184351,,46.34455,29.70553
1727184352,,46.31343,29.34718
1727184353,,46.28548,29.01327
1727184354,,46.25314,29.01567
1727184355,,46.11716,29.03148
1727184356,,46.24897,28.87028
1727184357,,46.27529,28.75864
1727184358,,46.23856,28.81871
1727184359,,46.24373,28.83798
1727184360,,46.3857,28.90704
1727184361,,46.44935,28.84007
1727184362,,46.25231,28.85551
1727184363,,46.34297,28.81487
1727184364,,46.20816,28.93932
1727184365,,46.1325,29.13547
1727184366,,46.17946,28.95553
1727184367,,46.2002,28.97646
1727184368,,46.1832,28.85817
1727184369,,46.39685,28.81901
1727184370,,46.27192,28.91127
1727184371,,46.25109,28.90777
1727184372,,46.22897,28.48472
1727184373,,46.28799,28.69049
1727184374,,46.44069,28.87113
1727184375,,46.2066,28.63919
1727184376,,46.29864,28.7263
1727184377,,46.23926,28.52267
1727184378,,46.15786,28.48668
1727184379,,46.13145,28.55933
1727184380,,46.15661,28.56901
1727184381,,46.19886,28.54877
1727184382,,46.12342,28.33586
1727184383,,46.28861,28.59327
1727184384,,46.35636,28.45496
1727184385,,46.29429,28.49346
1727184386,,46.37186,28.58349
1727184387,,46.22093,28.75997
1727184388,,46.21648,28.62332
1727184389,,46.24726,28.53483
1727184390,,46.32204,28.68754
1727184391,,46.1191,28.69526
1727184392,,46.31117,28.59702
1727184393,,46.17348,28.71976
1727184394,,46.15994,28.69
1727184395,,46.21784,28.75387
1727184396,,46.14458,28.70561
1727184397,,46.28265,28.97328
1727184398,,46.20316,28.82928
1727184399,,46.25675,29.16073
1727184400,,46.21981,29.19931
1727184401,,46.29549,29.03878
1727184402,,46.18985,29.00426
1727184403,,46.36949,29.02575
1727184404,,46.19859,28.92612
1727184405,,46.24957,28.847
1727184406,,46.26149,28.90307
1727184407,,46.22382,28.86795
1727184408,,46.28276,28.8399
1727184409,,46.34665,28.80642
1727184410,,46.21732,29.07969
1727184411,,46.34451,29.75487
1727184412,,46.15911,29.35612
1727184413,,46.25292,29.33104
1727184414,,46.35678,29.37832
1727184415,,46.36206,29.3489
1727184416,,46.30658,29.2581
1727184417,,46.20075,28.95888
1727184418,,46.3392,28.99439
1727184419,,46.21436,28.99339
1727184420,,46.2015,28.78772
1727184421,,46.23073,28.80394
1727184422,,46.30323,28.92028
1727184423,,46.12871,28.89467
1727184424,,46.27024,29.00748
1727184425,,46.23614,29.07952
1727184426,,46.34589,29.0227
1727184427,,46.11296,28.79379
1727184428,,46.26065,28.81327
1727184429,,46.29747,28.94783
1727184430,,46.17073,28.92936
1727184431,,46.21153,28.92997
1727184432,,46.14956,29.03762
1727184433,,46.19341,28.80939
1727184434,,46.12218,28.62626
1727184435,,46.26022,28.89144
1727184436,,46.11927,28.49784
1727184437,,46.05804,28.33688
1727184438,,46.35887,28.56866
1727184439,,46.13064,28.57469
1727184440,,46.19609,28.43817
1727184441,,46.20069,28.78491
1727184442,,46.18611,28.54165
1727184443,,46.1952,28.83094
1727184444,,46.26274,28.86049
1727184445,,46.18943,28.65064
1727184446,,46.34087,28.71219
1727184447,,46.1872,28.97763
1727184448,,46.28611,28.56019
1727184449,,46.27499,28.59686
1727184450,,46.33459,28.92146
1727184451,,46.27166,29.12151
1727184452,,46.21273,28.94146
1727184453,,46.2272,28.9202
1727184454,,46.31911,29.06535
1727184455,,46.11116,29.09735
1727184456,,46.2094,28.94943
1727184457,,46.12367,28.94189
1727184458,,46.27609,29.04602
1727184459,,46.31758,28.8181
1727184460,,46.1143,29.03965
1727184461,,46.2579,29.04329
1727184462,,46.29822,29.05322
1727184463,,46.00262,28.81801
1727184464,,46.19276,28.83028
1727184465,,46.20533,29.01017
1727184466,,46.33417,28.89544
1727184467,,46.13837,29.01504
1727184468,,46.26899,28.88744
1727184469,,46.13444,29.21154
1727184470,,46.22023,29.02596
1727184471,,46.28828,29.12243
1727184472,,46.33794,29.18722
1727184473,,46.22235,29.29007
1727184474,,46.14831,30.07663
1727184475,,46.1381,29.86854
1727184476,,46.1832,29.99779
1727184477,,46.2563,29.8908
1727184478,,46.0998,29.81204
1727184479,,46.30392,29.85626
1727184480,,46.1313,29.05726
1727184481,,46.23847,29.1947
1727184482,,46.16201,29.11381
1727184483,,46.04565,29.04622
1727184484,,46.31159,28.94636
1727184485,,46.21999,29.14556
1727184486,,45.98948,29.01322
1727184487,,46.18021,29.04809
1727184488,,46.16949,29.04679
1727184489,,46.20918,28.82897
1727184490,,46.15138,28.9327
1727184491,,46.12923,28.86425
1727184492,,46.19451,28.95035
1727184493,,46.16313,28.91371
1727184494,,46.17115,29.05339
1727184495,,46.28043,29.19793
1727184496,,46.06628,29.06636
1727184497,,46.35009,29.12971
1727184498,,46.06421,29.1265
1727184499,,46.12799,29.37763
1727184500,,46.274,29.0058
1727184501,,46.26539,29.01924
1727184502,,46.23939,29.22364
1727184503,,46.3136,29.09437
1727184504,,46.29738,28.89594
1727184505,,46.07579,28.97545
1727184506,,46.1616,29.0785
1727184507,,46.22057,29.07446
1727184508,,46.24897,28.88744
1727184509,,46.20466,29.0189
1727184510,,46.28861,28.80384
1727184511,,46.20225,28.83442
1727184512,,46.11223,28.70228
1727184513,,46.18515,28.70782
1727184514,,46.21357,28.91952
1727184515,,46.1388,28.93022
1727184516,,46.22956,28.7218
1727184517,,46.17649,28.95457
1727184518,,46.1037,28.80195
1727184519,,46.1086,28.92913
1727184520,,46.27066,29.03437
1727184521,,46.2486,28.68261
1727184522,,46.13089,28.57566
1727184523,,46.18446,28.614
1727184524,,46.16118,28.42043
1727184525,,46.20575,28.63411
1727184526,,46.30156,28.45932
1727184527,,46.23914,28.55824
1727184528,,46.16866,28.49978
1727184529,,46.15071,28.49022
1727184530,,46.23689,28.55304
1727184531,,46.26858,28.80609
1727184532,,46.14499,28.52297
1727184533,,46.2116,28.65392
1727184534,,46.23022,28.59835
1727184535,,46.1595,28.69046
1727184536,,46.26149,29.00248
1727184537,,46.06926,29.15659
1727184538,,46.27358,29.17045
1727184539,,46.12446,29.17447
1727184540,,46.17534,29.2077
1727184541,,46.20013,29.16717
1727184542,,46.25607,29.00113
1727184543,,46.14991,28.94318
1727184544,,46.25773,28.62581
1727184545,,46.18553,28.79119
1727184546,,46.31865,28.82928
1727184547,,46.27351,29.23387
1727184548,,46.05759,28.72503
1727184549,,46.10809,28.82597
1727184550,,46.25314,28.83343
1727184551,,46.25266,28.90844
1727184552,,46.19693,28.86981
1727184553,,46.17537,28.70134
1727184554,,46.38234,28.83559
1727184555,,46.26584,28.84322
1727184556,,46.24356,28.80725
1727184557,,46.27713,28.96993
1727184558,,46.23522,28.78756
1727184559,,46.04321,28.85096
1727184560,,46.03984,28.78978
1727184561,,46.12569,28.79068
1727184562,,46.16886,28.88155
1727184563,,46.1487,29.01658
1727184564,,46.21184,29.072
1727184565,,46.26585,28.95988
1727184566,,46.2898,28.78806
1727184567,,46.16776,28.99674
1727184568,,46.18121,28.74512
1727184569,,46.28403,28.702
1727184570,,46.18921,28.7608
1727184571,,46.13337,28.8708
1727184572,,46.274,28.54474
1727184573,,46.18087,28.55401
1727184574,,46.29655,28.75766
1727184575,,46.32507,28.96574
1727184576,,46.19693,28.51957
1727184577,,46.34338,28.65425
1727184578,,46.1342,28.38358
1727184579,,46.18046,28.59604
1727184580,,46.24522,28.87729
1727184581,,46.30783,28.34457
1727184582,,46.20844,28.72239
1727184583,,46.11389,28.6974
1727184584,,46.24273,28.65508
1727184585,,46.10812,28.49136
1727184586,,46.31862,28.59327
1727184587,,46.16077,28.65067
1727184588,,46.19387,28.58501
1727184589,,46.30114,28.64781
1727184590,,46.32022,28.65765
1727184591,,46.4285,28.9021
1727184592,,46.21415,28.51827
1727184593,,46.00226,28.62577
1727184594,,46.13777,28.54133
1727184595,,46.21862,28.72651
1727184596,,46.25525,28.74166
1727184597,,46.12967,28.67228
1727184598,,46.11269,28.77929
1727184599,,46.14423,28.83426
1727184600,,46.23085,29.54736
1727184601,,46.29422,29.36094
1727184602,,46.13503,29.30274
1727184603,,46.17697,29.62543
1727184604,,46.0684,29.3204
1727184605,,46.2817,29.32795
1727184606,,46.18606,28.83509
1727184607,,46.33454,28.7651
1727184608,,46.15014,28.8148
1727184609,,46.18486,28.78964
1727184610,,46.18884,28.84682
1727184611,,46.29529,28.88303
1727184612,,46.08875,28.77358
1727184613,,46.19859,28.66563
1727184614,,46.21157,28.86482
1727184615,,46.12591,29.12184
1727184616,,46.14384,28.85285
1727184617,,46.23439,28.82348
1727184618,,46.30382,28.7542
1727184619,,46.21351,28.95888
1727184620,,46.27943,28.8046
1727184621,,46.2857,28.75222
1727184622,,46.20935,28.72766
1727184623,,46.13454,29.06046
1727184624,,46.1963,28.75634
1727184625,,46.11102,28.78739
1727184626,,46.294,28.8595
1727184627,,46.14449,28.80791
1727184628,,46.10317,28.62904
1727184629,,46.21873,28.43623
1727184630,,46.47771,28.65924
1727184631,,46.50846,28.71079
1727184632,,46.42502,28.64569
1727184633,,46.26941,28.52978
1727184634,,46.07431,28.65196
1727184635,,46.60605,28.56629
1727184636,,46.21952,28.44585
1727184637,,46.31493,28.42803
1727184638,,46.36717,28.44737
1727184639,,46.30866,28.69643
1727184640,,46.25368,28.88811
1727184641,,46.29738,28.36944
1727184642,,46.35378,28.57681
1727184643,,46.12757,28.71959
1727184644,,46.29599,28.4831
1727184645,,46.33752,28.65228
1727184646,,46.28434,28.59507
1727184647,,46.42893,29.00446
1727184648,,46.13828,28.47306
1727184649,,46.07951,28.70167
1727184650,,46.11515,28.63476
1727184651,,46.17572,28.9996
1727184652,,46.14935,28.71121
1727184653,,46.41759,28.84953
1727184654,,46.20023,28.72375
1727184655,,46.15495,28.88497
1727184656,,46.50484,28.84381
1727184657,,46.42725,28.81237
1727184658,,46.2776,28.91746
1727184659,,46.33125,29.03636
1727184660,,46.31026,28.94739
1727184661,,46.43229,28.79067
1727184662,,46.42726,29.04009
1727184663,,46.55826,29.68023
1727184664,,46.44616,29.45861
1727184665,,46.27483,29.4593
1727184666,,46.25315,29.5484
1727184667,,46.25356,29.44252
1727184668,,46.3789,29.38521
1727184669,,46.55024,29.048
1727184670,,46.41134,29.68368
1727184671,,46.09317,28.97763
1727184672,,46.48511,28.88428
1727184673,,46.42893,29.18382
1727184674,,46.45565,28.8733
1727184675,,46.42977,28.9639
1727184676,,46.33769,28.75551
1727184677,,46.4449,28.99221
1727184678,,46.33939,29.048
1727184679,,46.56376,29.31046
1727184680,,46.42793,29.00211
1727184681,,46.29864,29.16259
1727184682,,46.36584,29.12413
1727184683,,46.41003,29.17365
1727184684,,46.3865,29.19368
1727184685,,46.46004,29.12185
1727184686,,46.41224,29.04106
1727184687,,46.41885,28.99349
1727184688,,46.50861,28.91548
1727184689,,46.40499,28.86415
1727184690,,46.57592,28.88973
1727184691,,46.42515,28.94818
1727184692,,46.44685,28.79699
1727184693,,46.37689,28.61645
1727184694,,46.51202,28.46789
1727184695,,46.44994,28.88944
1727184696,,46.40886,28.55385
1727184697,,46.39115,28.74628
1727184698,,46.37466,28.56003
1727184699,,46.22148,28.87912
1727184700,,46.45574,28.84477
1727184701,,46.58926,28.49897
1727184702,,46.2745,28.57045
1727184703,,46.33836,28.79533
1727184704,,46.44726,28.43269
1727184705,,46.51626,28.39451
1727184706,,46.4839,28.51275
1727184707,,46.57455,28.66047
1727184708,,46.39977,28.50435
1727184709,,46.42596,28.60363
1727184710,,46.45031,28.51973
1727184711,,46.37924,28.71976
1727184712,,46.43229,28.47549
1727184713,,46.28846,28.81354
1727184714,,47.10624,28.94299
1727184715,,46.61185,28.7242
1727184716,,46.26399,28.9308
1727184717,,46.57592,28.73359
1727184718,,46.51437,28.80352
1727184719,,46.46943,28.87883
1727184720,,46.44279,28.93969
1727184721,,46.3308,28.81247
1727184722,,46.41339,28.73359
1727184723,,46.35091,28.78436
1727184724,,46.44826,28.73543
1727184725,,46.46733,29.02349
1727184726,,46.34882,29.43837
1727184727,,46.43951,29.26989
1727184728,,46.56418,29.2552
1727184729,,46.3729,29.43439
1727184730,,46.40583,29.17006
1727184731,,46.59401,29.15326
1727184732,,46.49709,28.83476
1727184733,,46.38284,28.92746
1727184734,,46.48866,28.96959
1727184735,,46.7411,28.8099
1727184736,,45.99855,28.90127
1727184737,,46.40407,28.80162
1727184738,,46.3141,28.92428
