Timestamp,Total,Used,Free,Shared,Buffers,Available
1742817598,31725,2964,569,0,28191,28423
1742817599,31725,2974,559,0,28191,28409
1742817601,31725,2962,570,0,28191,28421
1742817602,31725,2967,562,0,28195,28416
1742817603,31725,2981,541,0,28202,28402
1742817604,31725,2889,632,0,28203,28492
1742817605,31725,2911,605,0,28207,28472
1742817606,31725,2914,600,0,28209,28468
1742817607,31725,3034,479,0,28211,28351
1742817609,31725,2942,567,0,28214,28443
1742817610,31725,2924,585,0,28215,28459
1742817611,31725,2920,587,0,28216,28463
1742817612,31725,2926,581,0,28216,28457
1742817613,31725,2926,581,0,28216,28457
1742817614,31725,2929,575,0,28219,28454
1742817615,31725,2929,575,0,28220,28454
1742817617,31725,2928,573,0,28222,28455
1742817618,31725,2933,566,0,28225,28463
1742817620,31725,2932,561,0,28230,28464
1742817621,31725,2933,555,0,28236,28463
1742817622,31725,2926,558,0,28239,28469
1742817624,31725,2929,555,0,28240,28467
1742817625,31725,2933,548,0,28243,28463
1742817626,31725,2927,552,0,28245,28469
1742817627,31725,2928,546,0,28250,28468
1742817628,31725,2936,533,0,28255,28460
1742817630,31725,2931,525,0,28268,28465
1742817631,31725,2932,515,0,28276,28463
1742817632,31725,2932,514,0,28277,28464
1742817633,31725,2927,518,0,28279,28468
1742817635,31725,2927,516,0,28280,28469
1742817636,31725,2925,517,0,28282,28471
1742817637,31725,2922,518,0,28283,28473
1742817638,31725,2921,563,0,28240,28474
1742817639,31725,2920,562,0,28242,28476
1742817640,31725,2922,539,0,28263,28474
1742817642,31725,2935,521,0,28267,28461
1742817643,31725,2929,524,0,28270,28467
1742817644,31725,2927,524,0,28272,28469
1742817646,31725,2936,513,0,28275,28459
1742817647,31725,2936,513,0,28275,28460
1742817648,31725,2937,509,0,28278,28459
1742817649,31725,2938,506,0,28279,28457
1742817650,31725,2941,501,0,28282,28455
1742817652,31725,2943,498,0,28283,28453
1742817653,31725,2940,501,0,28283,28456
1742817654,31725,2938,502,0,28283,28457
1742817656,31725,2931,509,0,28283,28465
1742817657,31725,2936,504,0,28283,28459
1742817658,31725,2935,505,0,28283,28461
1742817659,31725,2929,511,0,28283,28467
1742817661,31725,2930,510,0,28283,28466
1742817662,31725,2931,509,0,28283,28465
1742817663,31725,2937,503,0,28283,28459
1742817664,31725,2938,503,0,28283,28458
1742817665,31725,2932,508,0,28284,28464
